Date,ID_Joueur,Temps_Jeu,Victoires,Achats_Objets,Satisfaction,Région,Serveur,Latitude,Longitude
2023-01-25,1933,130.42576482080133,0,0,65.8,,Stable,-24.01070453773211,-107.42901725704594
2023-01-15,1933,135.59648795303843,1,500,70.9,NA,Stable,-80.2515867286526,51.29131931881088
2023-01-14,1933,138.09588219176055,1,0,56.6,SA,Stable,-65.80623253587203,112.80612144228002
2023-01-13,1933,75.33981948654429,1,100,92.8,NA,Stable,-81.91035886845647,28.776328150263737
2023-01-11,1933,119.9877244230519,1,50,82.2,AF,Dégradé,-39.813350935221116,-149.69719838453886
2023-01-28,1933,89.21814507322821,4,50,61.8,AS,Stable,3.3342139704139697,-170.75405418537613
2023-01-13,1933,132.04397902753584,2,200,92.6,AF,Stable,-50.39725603811566,168.656077747202
2023-01-26,1933,134.37231166492356,1,200,85.2,EU,Dégradé,14.05922022288702,149.02367967360237
2023-01-22,1933,84.83480858920686,1,0,72.1,AF,Stable,-37.02223417379391,105.40955039294136
2023-01-28,1933,149.04088821589045,1,200,99.5,NA,Stable,-2.4147888199406395,10.840398412710329
2023-01-24,1933,190.16468824584734,0,0,66.9,OC,Stable,-33.55322467338822,-56.46979974304978
2023-01-29,1933,145.04507212753987,4,0,55.0,NA,Stable,17.78252930854346,122.77752574832891
2023-01-09,1933,115.11497881346686,1,50,86.7,SA,Stable,24.458787111748023,97.35466394895894
2023-01-10,1933,110.50362890370774,3,0,87.9,AF,Hors-Ligne,64.70927296064522,-30.733247434380246
2023-01-04,1933,113.72808054982474,4,0,52.9,AF,Stable,58.53020579455614,-33.86169510496137
2023-01-17,1336,97.17798459668968,1,100,91.0,AF,Stable,9.059231687652684,-11.510846283408029
2023-01-14,1336,127.57194619956148,0,0,88.8,NA,Stable,-18.401414086080536,-141.97056219062142
2023-01-24,1336,,1,0,96.5,NA,Stable,-52.01189461706973,79.5852330001834
2023-01-18,1336,63.30906640206299,1,500,55.9,,Stable,21.192549367895595,-92.17689821415128
2023-01-11,1336,126.58805045440646,2,0,80.0,NA,Stable,8.23025667570839,174.7356706264764
2023-01-16,1336,120.63699197327463,0,0,61.0,EU,Dégradé,-83.23824671093023,-56.47179104283825
2023-01-01,1336,102.86489950688417,1,200,70.0,AS,Stable,-83.2723861251846,-63.95934252765406
2023-01-29,1336,81.51910132168899,3,200,,EU,Stable,-62.986193554497774,67.04614893281646
2023-01-07,1336,128.69232080742105,4,0,72.5,NA,Stable,39.113268615571116,87.94269265464521
2023-01-28,1336,90.29474884288648,0,0,55.6,OC,Dégradé,64.664408447666,49.6013204584888
2023-01-10,1336,115.83166947403997,2,200,65.2,OC,Dégradé,-85.401612747228,2.1527248824493483
2023-01-09,1336,172.94915562379333,0,0,53.5,OC,Stable,57.27645285167458,-61.739487716951615
2023-01-27,1336,139.53569308726154,2,0,74.6,NA,Stable,-6.232438752242658,-104.41789613054478
2023-01-28,1336,78.9260201285491,0,0,64.8,,Stable,-17.78041531884037,36.37642400850643
2023-01-28,1336,81.75445286963092,4,50,79.5,SA,Stable,8.041715590698942,-100.90558085812833
2023-01-25,1336,124.55457278231276,1,0,72.8,SA,Stable,78.65775519742502,-40.26052880058813
2023-01-03,1336,78.74037953822938,1,0,62.2,AS,Stable,12.399804158747799,23.41687970583459
2023-01-22,1336,59.948235562971405,0,0,55.1,NA,Stable,-71.1756134427531,32.85561134986091
2023-01-23,1336,135.9711603389017,0,0,87.7,NA,Stable,-5.080732846364839,155.27972051626983
2023-01-14,1336,129.62807262962602,1,0,81.7,OC,Stable,86.01240481605373,-122.83325412553936
2023-01-26,1336,133.51794993837396,2,0,51.6,SA,Stable,-60.60276912398951,-8.692122288506283
2023-01-25,1336,127.89105545453711,2,100,99.5,AF,Stable,-6.807656233276205,131.00078471257126
2023-01-15,1336,118.04067864982815,2,200,82.1,AF,Stable,35.47254011648806,-79.17945861030074
2023-01-02,1336,100.13434356970018,2,50,60.4,EU,Dégradé,-24.30444261999814,8.246766145301422
2023-01-24,1336,135.48404898263828,4,0,92.0,SA,Stable,48.431816302023265,39.54126037042471
2023-01-14,1336,165.89650465215453,2,0,94.1,AF,Stable,-51.810458855838995,65.9788595524717
2023-01-16,1336,104.96312977669638,0,0,78.7,AS,Dégradé,-73.16078094434351,49.62342709588822
2023-01-07,1336,89.37779369375104,2,0,94.3,EU,Stable,-30.766358738360452,7.392511192542116
2023-01-04,1336,85.94641741766283,1,50,51.5,OC,Stable,66.34931758753527,-97.60778841781962
2023-01-18,1336,93.99809299998847,4,0,97.3,SA,Stable,38.55998363238021,104.28315851606993
2023-01-24,1556,126.07795573428221,1,500,52.9,AF,Stable,86.94673711808073,154.7215114722315
2023-01-27,1556,55.811173093393194,0,50,82.1,NA,Stable,-30.635284353858935,63.62978957119705
2023-01-05,1556,133.17511273296978,0,500,67.3,AF,Stable,0.438384633120819,-59.390567740224455
2023-01-06,1556,139.31739030888468,1,0,52.0,AS,Dégradé,-13.792306425472688,178.8146969440735
2023-01-30,1556,66.0576492017136,0,0,96.5,AS,Dégradé,-2.2864841083255527,-98.2840716450259
2023-01-27,1556,90.62458691167203,4,0,56.8,EU,Stable,-64.499113100427,179.82303828435352
2023-01-07,1556,122.39042939536242,0,50,92.7,EU,Stable,-54.51174912903099,3.7841121627106986
2023-01-15,1556,115.69590809086806,0,500,,AS,Stable,0.10573501995608581,12.56753766154688
2023-01-26,1556,135.58912404805773,0,0,87.1,SA,Stable,84.27341598748842,29.80007707837416
2023-01-01,1556,115.76589535450903,0,0,62.7,NA,Stable,80.03985164534038,-131.92282612320315
2023-01-24,1556,157.94308580324895,1,0,79.2,OC,Stable,-73.08099061794114,71.25272376927367
2023-01-04,1556,110.36491802868954,1,500,90.0,NA,Hors-Ligne,14.88559307154857,-12.366619038871534
2023-01-29,1556,90.50901039840738,0,0,78.3,SA,Stable,21.649613888148693,-68.33507475866793
2023-01-25,1556,88.09674401214731,0,100,65.3,EU,Stable,24.467836823617617,88.73587882520826
2023-01-01,1556,142.06405527845067,1,0,61.7,OC,Stable,25.569325261637005,78.80711059786796
2023-01-11,1556,120.88863425870748,2,100,58.7,NA,Stable,-78.93640847279008,-164.7703794975888
2023-01-18,1556,139.01147702175584,1,0,91.9,NA,Stable,1.3109819205195379,-81.84071818434609
2023-01-14,1556,138.39367497687553,0,0,80.5,OC,Dégradé,-89.5936728761412,-94.4040880231012
2023-01-22,1556,59.40450441708478,1,50,75.4,AS,Stable,75.24978808117751,-57.09421288793058
2023-01-11,1556,85.7975219692967,1,100,62.5,OC,Stable,-86.9574201008409,-28.134870323601575
2023-01-10,1556,89.38124878488537,1,0,71.7,NA,Stable,49.92058437813617,124.01194899987541
2023-01-27,1556,95.51807434524713,1,50,81.0,OC,Stable,-46.772336287838854,73.37391167452273
2023-01-30,1556,107.38934020270422,4,0,53.6,AF,Stable,15.550364465531729,136.2634887571445
2023-01-17,1556,149.97448783851559,0,200,68.0,NA,Stable,-8.730172269898901,65.35295182760376
2023-01-04,1556,155.954470571517,0,0,62.0,AF,Stable,7.888269922194155,-136.84516674058293
2023-01-24,1556,111.2132750939101,0,0,82.3,SA,Dégradé,18.216030228908622,-19.05936175646403
2023-01-15,1556,112.46157416025767,1,0,80.3,AF,Stable,86.98237783827227,52.77374923008526
2023-01-26,1556,98.83698827828141,0,0,65.0,AS,Stable,50.6730471310421,-9.853513425654398
2023-01-16,1556,122.67563091715633,1,0,52.1,OC,Stable,54.283038818436864,-136.82161749753146
2023-01-21,1556,126.0756264820181,3,0,59.1,SA,Stable,71.42500603028498,-160.42621499512325
2023-01-13,1424,144.19426665006796,0,0,58.0,SA,Stable,73.95579680273417,-53.004157595295965
2023-01-09,1424,143.9531617794766,1,0,78.4,AS,Stable,63.57776971784514,116.5929306550965
2023-01-11,1424,50.93645846792846,2,0,58.5,EU,Stable,44.91609818347635,98.11753955299992
2023-01-11,1424,115.42365157088646,0,100,74.1,OC,Stable,-89.86857586976849,153.5431227731474
2023-01-06,1424,161.5230009267031,0,100,80.7,AF,Stable,18.289688222615354,20.995010208265285
2023-01-01,1424,106.85655218085249,1,0,94.0,,Stable,-78.09352054891218,-19.960531270273236
2023-01-22,1424,154.17725455089865,0,0,62.3,AF,Stable,-87.7797209984326,106.13828746875191
2023-01-06,1424,110.80644599966433,2,0,59.3,AS,Stable,-86.35879822491864,0.40386322883696835
2023-01-13,1424,125.24770402325892,0,100,58.7,NA,Stable,78.16891367376613,-101.36909006140748
2023-01-22,1424,85.89327922802553,1,500,68.0,AS,Stable,-38.375605534227226,179.78793569635258
2023-01-24,1424,87.02254327300456,2,0,82.5,AS,Stable,12.48289073848811,-157.96981291434128
2023-01-22,1424,141.76474716789045,0,50,83.6,OC,Stable,-55.72035607718768,149.94706228130985
2023-01-05,1424,146.45454840601994,0,0,60.5,AS,Dégradé,46.2731042656832,-112.3817680374871
2023-01-15,1424,120.79286718601479,0,0,56.6,,Stable,55.401467924828864,139.82062955809744
2023-01-27,1424,83.17427272084826,2,0,72.4,AS,Stable,-26.304969632320315,156.32438845815216
2023-01-18,1424,121.31413669821644,2,0,57.1,EU,Stable,-87.97148975913932,100.67150402295431
2023-01-20,1424,157.71704882022834,0,50,90.6,SA,Dégradé,24.456369408833808,159.157794594226
2023-01-14,1424,172.28599410155283,2,50,54.2,OC,Stable,67.42810102016571,69.49579075093573
2023-01-15,1424,,2,200,87.6,EU,Stable,-67.03861135666716,-54.10177340587097
2023-01-26,1424,70.2039644922663,4,0,52.1,AF,Stable,36.30999725310073,150.00105006449445
2023-01-05,1424,145.21090798664335,1,0,90.3,OC,Dégradé,-42.009657658593675,-166.23916461042228
2023-01-26,1424,111.72110710634998,2,0,81.4,SA,Stable,-11.59096600274954,-97.82902693723885
2023-01-04,1424,148.2912192468312,1,0,,AS,Stable,-29.926304144675555,136.56906090662852
2023-01-02,1424,128.43216675052858,2,50,70.3,AS,Stable,73.17578057304752,57.77402644562193
2023-01-07,1424,93.4966768271445,0,100,83.7,AF,Stable,-36.01214212052448,114.4841472745743
2023-01-10,1424,121.74733081978142,0,0,59.3,NA,Stable,82.73300308490872,-9.441188785962396
2023-01-16,1424,159.25015101162984,2,500,94.5,SA,Stable,-69.26095929968896,105.3529310344191
2023-01-10,1424,115.52538033098268,2,50,74.1,AS,Stable,76.15717146917737,-37.63233642871094
2023-01-18,1424,88.95584509663867,1,50,,OC,Stable,28.955828257630756,-88.94520801893373
2023-01-17,1424,72.34067494210029,1,500,75.3,AF,Stable,-42.077792280519446,87.15838019505026
2023-01-30,1165,,1,0,72.6,OC,Stable,-85.33593392305188,-103.96560569690644
2023-01-21,1165,107.69591214687054,0,0,73.5,NA,Stable,-62.91094154354714,-87.68194968251362
2023-01-28,1165,144.59997407751777,0,50,68.2,AS,Stable,77.4754223931024,-150.54029176501692
2023-01-13,1165,86.37452196565135,0,100,86.6,OC,Stable,-0.2083974328613607,41.93454689810417
2023-01-01,1165,166.61255657188906,1,0,92.3,AF,Stable,13.889755545040671,-23.049465174466576
2023-01-01,1165,79.88543367476426,0,0,92.7,SA,Stable,59.24228788624265,107.49884254331914
2023-01-15,1165,189.9445827767051,0,0,,AF,Stable,22.33480047739384,-179.3134727242644
2023-01-01,1165,171.76555670263411,3,0,88.1,NA,Stable,-53.865005555839694,-146.47723966438534
2023-01-06,1165,124.23498748163976,0,200,60.0,AS,Stable,13.144479221024156,63.70636878779314
2023-01-25,1165,70.56919395691223,1,0,50.6,AF,Stable,27.9785407795043,-106.76565432860997
2023-01-26,1165,118.33727814052735,2,100,63.8,AS,Stable,-47.25055637032504,-15.986210223471176
2023-01-13,1165,108.39477126040482,0,100,64.6,NA,Dégradé,77.6952847672575,-26.53506788532445
2023-01-27,1165,81.77138330847228,0,100,90.5,EU,Stable,-58.157339050168964,-160.50071188300237
2023-01-28,1165,128.73028881742326,1,0,87.1,AF,Stable,38.163221140407984,139.42504510680658
2023-01-01,1165,95.29070610433068,1,50,54.2,OC,Stable,73.14239382479462,40.48254208216031
2023-01-05,1165,98.55282458851255,1,500,66.3,OC,Stable,-30.577870790419567,-106.63888713566321
2023-01-09,1165,113.88964096282933,1,0,62.6,NA,Stable,63.24576078960666,-162.67974907670546
2023-01-30,1165,102.7527351388289,3,0,79.8,AS,Stable,16.298318245661505,-168.4893250886531
2023-01-25,1165,182.34469851330087,0,100,77.1,EU,Stable,-35.20241039212112,71.41896131295763
2023-01-17,1165,103.92856101001351,2,50,83.9,SA,Stable,41.683439908516306,153.9411711059946
2023-01-16,1165,133.22643034183426,0,50,95.5,AS,Stable,-15.658926665319981,94.49387241279385
2023-01-08,1165,124.36567476631086,1,500,71.1,OC,Dégradé,-53.653457704450354,-24.06818724755371
2023-01-17,1165,130.58250675776617,0,50,82.8,NA,Stable,75.05996174714554,171.07940975215524
2023-01-15,1165,132.87265210832797,1,0,95.9,EU,Stable,0.7903370661901334,-135.8985063929934
2023-01-24,1165,146.44084459818367,2,0,,OC,Stable,52.77737482798241,-114.68697388410457
2023-01-01,1165,127.99338226855927,0,0,65.4,OC,Stable,80.34496454658739,118.99171393083327
2023-01-12,1165,126.74687384658961,0,0,70.1,AF,Dégradé,42.13451475323802,-122.69447131696278
2023-01-05,1165,121.75431205404418,1,0,87.7,AS,Stable,-5.440762172694107,-125.33553078117544
2023-01-24,1165,115.84746442980077,0,0,86.0,NA,Stable,64.30938567857487,17.95609166902574
2023-01-06,1165,92.64606355017968,2,200,87.4,EU,Dégradé,15.953297653945327,116.60531556657048
2023-01-25,1347,118.17394867739395,2,0,87.2,AS,Stable,-71.90682616216614,-41.24595717556116
2023-01-01,1347,,2,0,96.0,SA,Stable,20.109865458592978,1.440827587718104
2023-01-25,1347,132.06493669718384,1,50,88.2,OC,Dégradé,-89.03023659314175,165.94457323326884
2023-01-01,1347,125.40854318970709,1,50,92.8,AS,Stable,85.63436784551419,-92.599128291632
2023-01-10,1347,113.01134959654398,0,50,,AF,Stable,3.7452014092672243,-65.57034707000835
2023-01-10,1347,118.28760290412306,1,0,82.2,OC,Stable,-73.40071683982954,-92.08699359944804
2023-01-03,1347,103.39060546347625,1,200,98.4,AS,Stable,-36.08241982273926,-4.709245538744199
2023-01-17,1347,129.3967197301969,4,0,,NA,Stable,28.57965505605597,-101.86545260630875
2023-01-19,1347,113.36615316257634,4,50,88.9,AF,Stable,-38.017458705982754,-81.31943023141054
2023-01-28,1347,125.4168281459241,3,200,84.3,EU,Stable,-14.22750522828558,157.02927898821224
2023-01-11,1347,150.02409130147657,1,0,67.9,NA,Stable,-36.20645320604661,-104.66470772357948
2023-01-29,1347,98.71923271072741,1,200,77.4,OC,Stable,23.217000059401386,100.89770935368279
2023-01-18,1347,137.90086142731454,2,50,52.8,OC,Stable,-38.863184296573706,-21.389768678468357
2023-01-02,1347,120.99630539656118,2,50,70.8,AS,Stable,56.34873502649029,-84.4798707775013
2023-01-09,1347,180.63580798742265,2,0,55.6,AF,Stable,40.42905325109629,-86.7235369547981
2023-01-24,1347,113.51099014609471,0,200,86.4,AS,Stable,-31.452444593317374,-108.89978457780308
2023-01-17,1347,140.85493749453198,2,0,94.6,AS,Stable,22.400948322706114,-23.381960782054364
2023-01-28,1347,120.46060355267932,1,0,58.7,OC,Dégradé,-2.6595422001011713,-60.824746057931264
2023-01-14,1347,78.35086475059518,1,50,62.3,EU,Stable,-80.2703051829804,-12.845887398877949
2023-01-04,1347,104.37932713442567,2,100,92.8,SA,Stable,-15.307611472880069,11.441891940068302
2023-01-29,1347,146.4141331628518,1,0,79.3,SA,Stable,-66.33441047521677,-176.50244744263674
2023-01-17,1347,107.01916618175181,1,0,79.4,SA,Stable,-68.5973383558701,108.32234099324478
2023-01-17,1347,53.39231055481159,1,100,78.1,SA,Stable,-61.24002670007937,87.97538372321412
2023-01-12,1347,119.05790949226488,1,0,60.9,NA,Stable,-12.863930928787553,-67.27762774936983
2023-01-28,1347,87.22991106146969,0,0,62.2,EU,Stable,75.09164359756755,-45.14519777947291
2023-01-20,1347,123.95453197790157,1,0,97.5,SA,Stable,48.88491680714802,168.6578514621039
2023-01-18,1347,166.53441244194056,1,50,86.2,EU,Stable,63.58649999322239,90.38423180095316
2023-01-03,1347,143.0837193240871,1,0,54.5,AF,Stable,42.447026852738645,-133.87198922936042
2023-01-11,1347,166.09967486219932,2,100,61.1,EU,Stable,84.5344531177389,-152.15902385525584
2023-01-25,1347,103.15463935666526,1,0,81.4,SA,Stable,43.33206780787049,166.6106912724842
2023-01-18,1607,115.70500999093403,2,100,64.2,AF,Stable,52.360472330316554,78.27406502976925
2023-01-04,1607,88.66691409576661,1,100,62.6,NA,Dégradé,56.37679498831096,146.3971828166176
2023-01-17,1607,99.47869664879715,1,0,60.1,AS,Stable,33.93150956847312,-24.213109408182675
2023-01-18,1607,92.1934550314146,0,0,59.3,AS,Hors-Ligne,-53.269322275273446,-21.220670357855965
2023-01-05,1607,80.79831092364128,0,200,80.7,NA,Dégradé,84.78484559261054,-179.19717624009294
2023-01-14,1607,160.9756987599402,2,0,95.3,OC,Stable,-3.451752913470159,176.6054774936232
2023-01-10,1607,57.24119114920733,0,0,68.1,SA,Stable,59.2836789033114,93.93468395772578
2023-01-15,1607,161.1041671441367,4,0,56.1,AF,Stable,53.79621838594338,-63.49925599139077
2023-01-01,1607,157.38176774760694,0,100,56.2,OC,Stable,-13.043040365977063,1.9722132559003
2023-01-16,1607,134.99378026436995,3,0,96.7,EU,Stable,61.12875216329405,-73.58956453185495
2023-01-11,1607,86.56478195717793,1,0,76.4,AS,Stable,-45.300993504272256,-149.02062074664752
2023-01-23,1607,72.53474665670379,1,100,73.3,OC,Stable,-26.190274277552604,30.514068479540185
2023-01-20,1607,103.54788956209308,0,500,94.5,EU,Stable,-48.77602262997941,18.60777729033518
2023-01-06,1607,138.7536136901977,1,0,75.4,EU,Dégradé,-79.68639284627508,-2.219871269766429
2023-01-24,1607,120.09190912322023,0,0,74.0,NA,Stable,-47.73308824356346,179.79941094441813
2023-01-29,1607,88.69501514715728,1,100,96.3,EU,Stable,26.7496222020781,144.98498265919187
2023-01-22,1607,154.4461435396947,1,100,73.7,OC,Stable,47.084972229030654,44.28586349208203
2023-01-16,1607,170.53149984544615,2,0,69.5,EU,Dégradé,-26.74532968243716,-67.23628320436967
2023-01-30,1607,113.20202507956208,2,0,79.1,SA,Stable,42.73945367000272,-127.0818770370117
2023-01-02,1607,123.28010710792037,1,0,98.9,AF,Stable,-88.7307429885999,123.9533293267599
2023-01-01,1607,74.73453949111511,0,50,98.2,NA,Stable,46.63893537888657,-123.29276620496555
2023-01-24,1607,107.56839851672895,1,100,88.8,SA,Stable,61.155143772919075,-158.90313569576495
2023-01-24,1607,135.31319934002983,2,0,75.0,OC,Stable,88.56221454235492,76.72647259451207
2023-01-09,1607,130.64569620773332,0,0,94.1,AF,Stable,71.00428953851824,-88.85065380250376
2023-01-22,1607,104.7699645237088,1,0,71.0,EU,Stable,34.4241132501317,143.4706713612996
2023-01-12,1607,111.77269474570659,0,100,82.0,OC,Stable,-27.54355521285953,140.42798227274687
2023-01-17,1607,106.58367790366344,0,50,59.0,EU,Stable,-38.79870842187426,26.382233666708288
2023-01-30,1607,111.64605858844845,1,0,83.1,EU,Stable,-68.95323637496031,86.19405518140826
2023-01-25,1607,132.6970440755438,1,0,63.8,EU,Stable,-38.360817742733595,-137.42244591755997
2023-01-28,1607,60.973887438926326,1,50,88.6,NA,Stable,-35.06296968573651,39.448099644400884
2023-01-29,1212,117.76951455576233,1,0,,OC,Stable,38.47010757384322,0.08916343881799094
2023-01-15,1212,130.49926606877068,0,0,69.9,NA,Stable,40.750431319483,-89.17001838385887
2023-01-30,1212,102.88545943076768,0,50,87.3,EU,Hors-Ligne,3.7873432176714914,142.45537775480597
2023-01-19,1212,105.62000868105355,1,0,71.3,,Stable,48.993996059560885,135.04209122210318
2023-01-27,1212,106.48816677553651,1,50,85.7,NA,Stable,-28.412996019159834,114.8810550218455
2023-01-22,1212,105.6285007938852,0,100,92.8,NA,Dégradé,-5.266308938600162,134.38814920103323
2023-01-10,1212,120.1765133355112,1,100,56.8,AS,Stable,-81.30165275119862,155.77687708256042
2023-01-29,1212,123.87008274041351,1,0,74.0,NA,Dégradé,6.58728497875606,21.20452751250869
2023-01-26,1212,56.98457051298601,0,0,97.2,OC,Stable,-20.223285126053156,6.505156690216097
2023-01-27,1212,139.58641114416864,2,0,90.6,SA,Stable,-78.02710480440957,160.30858182219174
2023-01-12,1212,111.30003346959123,1,0,98.7,OC,Dégradé,-73.28311431538259,141.59100333397186
2023-01-14,1212,177.98889526405603,0,50,93.0,OC,Stable,28.338916111703128,31.51534973605729
2023-01-09,1212,84.25054383303875,1,0,65.5,SA,Hors-Ligne,43.81430985947665,-133.3334463229815
2023-01-27,1212,93.98056473737006,1,50,59.0,NA,Stable,-72.29213499391074,93.43199600609728
2023-01-13,1212,113.91273064250217,3,0,60.5,SA,Stable,49.47758902040039,-117.44352838025355
2023-01-03,1212,132.39676349058107,2,0,60.8,SA,Stable,65.44099773258941,128.50474845364454
2023-01-21,1212,61.47698017885495,1,0,53.8,OC,Stable,11.903682921542284,71.44375660204938
2023-01-29,1212,95.1269984365168,0,50,95.3,AF,Stable,-2.028834708991198,14.249411409435055
2023-01-14,1212,137.7396048172153,2,200,75.1,OC,Stable,-7.188615260108449,162.6713211525033
2023-01-21,1212,91.55628160702372,2,0,55.1,,Stable,-36.601676905541474,59.835054164820775
2023-01-10,1212,161.10079129128684,0,50,88.1,AS,Stable,71.48352299486237,-97.33115241854352
2023-01-16,1212,106.38349203452783,0,0,66.3,EU,Stable,66.3749109258363,-83.93360730390947
2023-01-07,1212,93.01880395974311,2,0,53.6,NA,Stable,2.077571611367361,-117.32930869451897
2023-01-04,1212,138.30732773368558,2,0,59.5,SA,Stable,-46.36178649948418,139.00604462180746
2023-01-27,1212,168.22852160473337,0,0,82.9,OC,Stable,73.84650174913273,-77.76774063776772
2023-01-20,1212,132.4918877623169,1,50,89.7,AF,Dégradé,41.646366898680384,163.69593886870894
2023-01-23,1212,157.81288197669775,0,0,62.7,OC,Stable,58.10961469125576,-15.57900108273779
2023-01-25,1212,170.29906021910892,0,50,78.9,NA,Stable,58.9888620012095,130.74099128173162
2023-01-11,1212,,1,0,50.0,AS,Stable,-55.99852577686655,-20.986892211644403
2023-01-16,1212,,1,500,63.9,OC,Stable,-80.27043420837659,164.79462477981053
2023-01-20,1420,74.29588472089358,2,0,59.1,,Stable,0.9418774792612226,103.33520290301647
2023-01-04,1420,132.74707595359155,1,0,53.8,NA,Stable,-6.105210948783522,157.3583516521831
2023-01-22,1420,117.86046328455542,0,500,74.2,SA,Stable,-32.14840531720979,117.35418616635837
2023-01-22,1420,157.28850609126187,2,0,81.6,EU,Stable,40.206818440985586,61.298983389395374
2023-01-23,1420,155.16754538954524,0,50,52.3,OC,Hors-Ligne,19.21076640986128,142.410894586888
2023-01-17,1420,137.09350051603207,2,0,56.9,AF,Stable,-20.656430137295047,-144.18489839122958
2023-01-13,1420,128.95283698448455,2,50,96.6,NA,Stable,-2.1254895155677502,-27.913910614241928
2023-01-11,1420,135.25106030165853,0,0,61.2,OC,Stable,7.0831064373501675,-17.635430277072885
2023-01-30,1420,,0,50,88.0,EU,Stable,79.33745148498514,127.95991224241772
2023-01-03,1420,118.16412776676289,2,0,87.4,NA,Dégradé,3.205390931912433,16.756117976544914
2023-01-09,1420,163.2773451675733,1,100,66.1,SA,Stable,27.810910026373605,10.89402896452765
2023-01-06,1420,166.8866945903453,0,0,60.2,SA,Stable,73.80462850457764,-79.01381187928828
2023-01-22,1420,115.75022406893379,2,0,62.2,EU,Stable,39.01766559116146,16.471741048034204
2023-01-21,1420,127.12909209032235,1,0,78.3,OC,Stable,7.991261183379635,148.50698836301092
2023-01-11,1420,122.44965674318323,1,500,69.1,NA,Hors-Ligne,-17.70413939898353,105.30823432950456
2023-01-16,1420,71.64904674188415,1,100,74.8,SA,Stable,-69.79771562041878,87.50208259948852
2023-01-19,1420,109.90693267163981,1,0,90.6,SA,Stable,51.480290011642154,69.3081498725175
2023-01-27,1420,167.9911260314431,1,50,,OC,Stable,51.6939490613544,-33.58574748522386
2023-01-05,1420,,0,0,,EU,Hors-Ligne,84.94829745940194,106.91719916383181
2023-01-14,1420,183.43630386903905,1,100,83.3,EU,Stable,2.047314672241825,-64.55912210019068
2023-01-17,1420,155.16378928768148,1,0,60.4,EU,Stable,36.33887717811771,123.12098054658202
2023-01-03,1420,132.04494451638627,2,0,75.0,SA,Stable,86.02502029786157,166.83440805221608
2023-01-04,1420,136.82529857929262,1,0,90.7,SA,Dégradé,20.20132598166977,-62.3675148254455
2023-01-16,1420,92.48379910994923,1,50,60.9,SA,Stable,58.42065574373973,82.88180200810149
2023-01-16,1420,112.04313743325893,0,0,86.5,AF,Hors-Ligne,-16.0696008912588,139.6318089283136
2023-01-21,1420,163.2419733096528,2,0,51.7,AF,Stable,-56.44618987425163,11.753264214217722
2023-01-26,1420,101.56411982479399,1,50,97.1,SA,Stable,61.73914061277097,104.4334122551897
2023-01-25,1420,151.83395270846398,1,0,83.2,SA,Stable,-12.52896780494666,38.12163363863971
2023-01-04,1420,78.68879431688825,3,0,58.1,SA,Stable,43.896753167815575,130.791759570492
2023-01-19,1420,84.05524762574967,2,50,93.7,AS,Stable,4.667400072141817,137.39048531470172
2023-01-26,1900,177.04153996758947,1,100,54.1,AF,Stable,-7.727334383403431,52.69603593517485
2023-01-17,1900,119.64488561279028,2,50,70.3,NA,Stable,-80.72682154056088,-86.99632480464213
2023-01-13,1900,103.84500339016978,3,0,86.8,EU,Stable,48.42109607470269,40.50245674799655
2023-01-26,1900,,2,0,,NA,Stable,-32.17401521705606,-74.23474609123095
2023-01-22,1900,157.37464664890513,1,100,67.4,AF,Stable,-19.632820219540577,-172.08240777255025
2023-01-23,1900,147.62263695771716,1,0,,OC,Stable,-27.08166297226522,177.2619573112283
2023-01-26,1900,102.90306241763682,0,0,59.8,EU,Stable,34.94811676924829,-20.652180207067147
2023-01-24,1900,111.39247272186974,1,0,51.8,AF,Stable,38.38270804458824,-14.370626046365402
2023-01-28,1900,129.3488647117419,1,50,51.4,EU,Dégradé,56.75967024477467,17.180491330598045
2023-01-01,1900,140.83198026441713,1,0,82.9,SA,Stable,31.79163071103426,92.38447916212175
2023-01-12,1900,104.74549277944388,1,200,57.7,SA,Stable,73.35848299790007,92.66839881410135
2023-01-04,1900,125.1221133186209,0,0,52.5,OC,Stable,-46.55993692882682,19.068698212744266
2023-01-11,1900,128.02173902392218,0,100,98.8,NA,Stable,-0.8902908906627687,112.69190576897302
2023-01-05,1900,158.6030926912576,1,0,62.1,NA,Stable,84.41862761183097,-103.66988355205375
2023-01-02,1900,142.63397486805357,1,0,73.1,NA,Dégradé,-45.11613292922984,125.57908734165136
2023-01-17,1900,74.79595065494128,1,50,80.7,OC,Stable,40.584201904567635,-137.43022175399278
2023-01-08,1900,113.59109074543844,3,50,57.2,AS,Stable,-33.470025217656946,56.173228081836584
2023-01-06,1900,92.13649890049751,2,0,67.9,NA,Stable,-7.836244214525365,-176.51058954468104
2023-01-21,1900,137.0426226183502,1,0,82.4,EU,Stable,6.831424424695371,175.93756860412088
2023-01-29,1900,147.69460051515134,0,200,,EU,Dégradé,53.91560676939821,51.957733643644815
2023-01-09,1900,123.04667956830734,1,0,92.1,SA,Dégradé,21.563300018603016,150.71136825399026
2023-01-13,1900,111.9561890811645,1,500,71.9,AF,Stable,-89.81833072568686,23.70853764063014
2023-01-11,1900,122.0750937910795,1,50,94.5,SA,Stable,-29.424978655327394,178.04966718908543
2023-01-29,1900,126.26757820433264,0,50,84.1,NA,Dégradé,-27.74437816853053,13.306573897620382
